time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.760000000000002,-0.234325249896,-0.374755263946,19.2132751914,0.0168476984052,0.00672168104504,0.0,-0.220066290014,-0.172101477875,5.18197414041,-0.00303534063701,0.00709397499316,0.0,421.147390579905,420.7623549382041,422.6070173729946,422.1736831976531
2.820000000000002,-0.247650446591,-0.384787661189,19.5241589736,0.0167103135316,0.00707086170439,0.0,-0.224140944687,-0.162324482302,5.18082241408,-0.000838668771821,0.00314074244838,0.0,429.51827007380183,429.1827205863127,430.3267231851063,430.51270712160795
2.880000000000002,-0.261233724791,-0.394216521243,19.8360997974,0.0164199925052,0.00742006721233,0.0,-0.228659346515,-0.151986938662,5.21703912346,-0.0143634651861,0.0107025067115,0.0,441.3293067077121,441.9530085178216,442.68947975763706,441.57509416227816
2.940000000000002,-0.275102244415,-0.403019891467,20.15102194,0.0156064687487,0.00809769026707,0.0,-0.233686228152,-0.141542974841,5.28007491756,-0.0119960053586,0.0124506657394,0.0,450.1769215278427,450.31824950262876,450.965500217351,451.156838568419
3.000000000000002,-0.289270569722,-0.411241697472,20.467797739,0.0145494186582,0.00929474527026,0.0,-0.238678625305,-0.132590372057,5.27912058133,-0.0322923112209,0.0318230317736,0.0,430.9555202552402,432.59014866123664,430.9470289965754,429.227722916747
3.0600000000000023,-0.303817856529,-0.418867647773,20.7902292928,0.0123336378471,0.0109645469238,0.0,-0.246429672957,-0.121855358824,5.46771189739,-0.0483508881774,0.0183275764872,0.0,488.8852314124254,487.8786374492777,489.60021646150165,488.4032734055848
3.1200000000000023,-0.318825765749,-0.425947380637,21.1203880569,0.0093049999178,0.0121603655461,0.0,-0.253942229189,-0.114426614313,5.53724330162,-0.055109135921,0.0229569361479,0.0,454.68717692167337,455.05792195698155,455.6023078481337,455.0599967490543
3.1800000000000024,-0.334278645013,-0.432663987547,21.4522197302,0.00607528329529,0.0141677897014,0.0,-0.261303339035,-0.109736744787,5.52387291045,-0.0513841522879,0.0488618588338,0.0,428.9950289503145,431.1899094328099,428.83395762051094,429.14828038683106
3.2400000000000024,-0.350306937715,-0.439118185448,21.7897083539,0.00319675879677,0.0169365077165,0.0,-0.273291696721,-0.105754908877,5.72475449956,-0.0419082641003,0.040069820025,0.0,494.94955983630456,494.30298625561426,493.9064159559163,494.60372144704667
3.3000000000000025,-0.36710454658,-0.445401256734,22.1384524804,0.000205146429325,0.0197373236245,0.0,-0.286909413645,-0.103983097095,5.89915567566,-0.074737097254,0.0573959716772,0.0,487.52347147819034,488.8175808383262,490.6510099438911,488.2056467299833
3.3600000000000025,-0.384654175639,-0.451650957236,22.4911213926,6.27879046966,0.022698065564,0.0,-0.298348807854,-0.104706747405,5.85668140626,-0.0808321774654,0.0239055947918,0.0,425.4490144384723,422.5727000220382,424.21662294309067,423.6878306252467
3.4200000000000026,-0.402926320331,-0.458018431017,22.8409686806,6.27438410109,0.0243866162297,0.0,-0.310854122052,-0.107909031796,5.80514891324,-0.0617088806568,0.0354957135183,0.0,420.6724647101037,421.6753487734015,419.0287797322888,420.68356054230674
3.4800000000000026,-0.422053730067,-0.464674760668,23.1907847689,6.27084379237,0.0261849206697,0.0,-0.326908805405,-0.114307789888,5.85511909034,-0.0540843195645,0.0156407775012,0.0,454.10520748678476,452.50966222949774,451.5827239458065,452.19506235283825
3.5400000000000027,-0.442234847924,-0.471810535453,23.5458722106,6.2678074442,0.0272178469875,0.0,-0.345882939772,-0.123873793573,5.98046882443,-0.0444280758983,0.0201919862623,0.0,476.2860405988057,476.63395495719647,475.0132533424541,475.7518363044422
3.6000000000000028,-0.463481997518,-0.479527351742,23.9049952947,6.2656996024,0.0283075859018,0.0,-0.362456843578,-0.133559958783,5.99023847018,-0.0210816727247,0.0137583251363,0.0,441.739428748111,441.2084059870299,441.40799586686154,443.330182547214
3.660000000000003,-0.485700081959,-0.487832853822,24.2632300901,6.2646392067,0.0290204477854,0.0,-0.378215527935,-0.143387742295,5.95111857347,-0.0116052252597,0.00783401556803,0.0,426.6564260005277,426.1500976082313,425.67660906826814,426.48699833891993
3.720000000000003,-0.508863723721,-0.496736695294,24.6187294676,6.26356484148,0.0299209626621,0.0,-0.393971527569,-0.153478757169,5.89912384648,-0.03511079161,0.0264647578324,0.0,421.1399477247997,422.7486404832588,422.1631606575933,420.12957902672224
3.780000000000003,-0.533103477183,-0.506342474728,24.9748517117,6.26126900891,0.0311475340226,0.0,-0.414151247647,-0.16692061347,5.97122771684,-0.0454610786335,0.00430976183601,0.0,462.27651551086797,460.5270705096423,460.0022327353211,459.1810432490816
3.840000000000003,-0.558477399372,-0.516733155354,25.3322049728,6.25821370032,0.0316913374958,0.0,-0.431686793177,-0.179675273142,5.94069526602,-0.0650294389434,0.0171885862922,0.0,428.6436131688618,429.73681541771333,429.4666376642025,427.80140280951997
3.900000000000003,-0.584955358613,-0.527976154412,25.688983628,6.25433653014,0.0329542134835,0.0,-0.451013717996,-0.195435035752,5.95184855346,-0.0638123656923,0.0278234783462,0.0,441.64179107830466,442.5182680454533,441.9619488986981,442.0591806840093
3.960000000000003,-0.612651321438,-0.540262810141,26.0474244497,6.25120387519,0.0349832039232,0.0,-0.472353212661,-0.214432777024,5.99592306302,-0.0356327506297,0.0436999387278,0.0,451.5269326325108,452.806626778233,451.7960038166911,454.06082230309005
